,Player,Year,Draft pick,Height (No Shoes),Height (With Shoes),Wingspan,Standing reach,Vertical (Max),Vertical (Max Reach),Vertical (No Step),Vertical (No Step Reach),Weight,Body Fat,Bench,Agility,Sprint,drafted or no,drafted_top10,Height (No Shoes)_zscore,Height (With Shoes)_zscore,Wingspan_zscore,Standing reach_zscore,Vertical (Max)_zscore,Vertical (Max Reach)_zscore,Vertical (No Step)_zscore,Vertical (No Step Reach)_zscore,Weight_zscore,Body Fat_zscore,Bench_zscore,Agility_zscore,Sprint_zscore
196,Marcus Denmon,2012,59.0,188.595,191.135,195.58,240.03,101.6,341.63,85.09,325.12,85.275296,6.6,8.0,10.82,3.19,1,0,-1.0227839628336208,-1.1145090403640672,-1.3955165524114477,-1.7935887309741634,1.4704065697790605,-0.9313385645795924,1.380289351054645,-1.0786008451457028,-1.0890953710487006,-0.2460401857133379,-0.5830784137931515,-0.9572336967474695,-0.8963143603139815
197,Damian Lillard,2012,6.0,187.325,189.865,202.565,242.57,100.33,342.9,87.63,330.2,85.728888,5.9,13.0,11.15,3.34,1,1,-1.1750163822333595,-1.2673880994959876,-0.6974145650109453,-1.589205796454957,1.319782397681621,-0.8058166568925096,1.7318211710030473,-0.6166943328737795,-1.0485040646411616,-0.5292524732758604,0.7846690450592044,-0.32498251693260094,0.36063281224206
198,Harrison Barnes,2012,7.0,200.66,203.2,211.455,257.81,100.33,358.14,96.52,354.33,103.418976,9.6,15.0,10.93,3.16,1,1,0.42342402146388464,0.3378420213891979,0.1910788734987883,-0.3629081893397138,1.319782397681621,0.7004462353525068,2.962182540822459,1.577361600417862,0.5345568852528579,0.9677267609831884,1.3317680286001468,-0.7464833034758478,-1.1477037948251883
199,Terrence Ross,2012,8.0,198.12,200.66,201.29500000000002,255.27,95.25,350.52,78.74,334.01,89.357624,3.2,2.0,11.78,3.28,1,1,0.11895918266441066,0.032083903125353544,-0.8243421990837624,-0.5672911238589202,0.7172857092918619,-0.05268521077000135,0.5014598011836354,-0.2702644486698358,-0.7237736133808496,-1.6216427253027341,-2.2243753644159785,0.882042462713964,-0.14214605678035735
200,Andre Drummond,2012,9.0,207.645,212.725,229.235,278.13,85.09,363.22,80.01,358.14,126.552168,7.5,10.0,10.83,3.39,1,1,1.2607023281624423,1.4844349648786186,1.9680657505182528,1.2721552868139423,-0.4877076674876566,1.2025338661008493,0.6772257111578386,1.9237914846218058,2.6047135120373444,0.11808989829562014,-0.03597943025220917,-0.9380745700864133,0.7796152030940763
201,Drew Gordon,2012,,203.2,205.105,212.09,262.89,86.36,349.25,73.66,336.55,108.408488,9.1,10.0,11.35,3.49,0,1,0.7278888602633585,0.5671606100870821,0.25454269053519685,0.04585767969869911,-0.3370834953902172,-0.17820711845708417,-0.20160383871317106,-0.03931119253387164,0.981061255735787,0.7654322698671007,-0.03597943025220917,0.058200016288530027,1.6175799847981052
202,Henry Sims,2012,,208.28,212.725,223.52,274.32,74.93,349.25,67.31,341.63,109.31567199999999,7.7,7.0,12.33,3.44,0,1,1.3368185378623099,1.4844349648786186,1.3968913971905674,0.9655808850351315,-1.692701044267175,-0.17820711845708417,-1.0804333885841788,0.42259531973805153,1.0622438685508637,0.1990076947420553,-0.8566279055636228,1.9357944290720794,1.198597593946089
203,Hollis Thompson,2012,,200.025,203.2,207.01,260.35,92.71000000000001,353.06,72.39,332.74,93.439952,6.0,6.0,11.72,3.38,0,1,0.347307811764017,0.3378420213891979,-0.2531678457560799,-0.15852525482050506,0.416037365096983,0.19835860460416993,-0.3773697486873722,-0.3857410767378153,-0.35845185571299865,-0.48879357505264304,-1.1301773973340938,0.7670877027476267,0.6958187249236716
204,J'Covan Brown,2012,,185.42000000000002,188.595,196.215,243.84,74.93,318.77,66.04,309.88,91.625584,12.5,3.0,11.68,3.47,0,1,-1.4033650113329625,-1.4202671586279114,-1.332052735375039,-1.4870143291953526,-1.692701044267175,-3.190732902947117,-1.2561992985583799,-2.4643203819614774,-0.5208170813431546,2.1410348094564973,-1.9508258726455074,0.6904511961033986,1.4499870284572995
205,JaMychal Green,2012,,203.2,205.74,219.07500000000002,270.51,82.55,353.06,74.93,345.44,98.429464,9.8,19.0,10.63,3.38,0,1,0.7278888602633585,0.6436001396530457,0.9526446779357021,0.6590064832563207,-0.788956011682537,0.19835860460416993,-0.025837928738967956,0.7690252039419953,0.08805251476992905,1.048644557429624,2.4259659956820316,-1.3212571033075442,0.6958187249236716
206,Jordan Taylor,2012,,185.42000000000002,187.96,190.5,234.95000000000002,92.71000000000001,327.66,83.82000000000001,318.77,87.543256,5.5,14.0,10.57,3.19,0,1,-1.4033650113329625,-1.4967066881938718,-1.9032270887027245,-2.202354600012576,0.416037365096983,-2.3120795491375206,1.204523441080444,-1.6559839854856104,-0.8861388390110055,-0.6910880661687308,1.0582185368296755,-1.436211863273885,-0.8963143603139815
207,Kevin Jones,2012,,198.755,201.93,217.17000000000002,266.7,82.55,349.25,69.85,336.55,113.851592,11.2,17.0,11.94,3.6,0,1,0.19507539236427832,0.18496296225727743,0.7622532268264736,0.35243208147750993,-0.788956011682537,-0.17820711845708417,-0.7289015686357765,-0.03931119253387164,1.4681569326262536,1.6150691325546689,1.878867012141089,1.1885884892908702,2.539341244672535
208,Scott Machado,2012,,185.42000000000002,187.96,193.04,240.03,82.55,322.58,68.58,308.61,93.439952,5.8,17.0,11.26,3.3,0,1,-1.4033650113329625,-1.4967066881938718,-1.6493718205570875,-1.7935887309741634,-0.788956011682537,-2.814167179885863,-0.9046674786099776,-2.579797010029457,-0.35845185571299865,-0.5697113714990781,1.878867012141089,-0.11423212366097925,0.02544689956044843
209,Tony Mitchell (Alabama),2012,,196.215,198.755,208.28,254.0,101.6,355.6,80.01,334.01,97.975872,5.7,14.0,11.72,3.47,0,1,-0.10938944643519564,-0.1972346855725306,-0.12624021168326002,-0.6694825911185246,1.4704065697790605,0.4494024199783412,0.6772257111578386,-0.2702644486698358,0.04746120836239005,-0.6101702697222956,1.0582185368296755,0.7670877027476267,1.4499870284572995
210,Tu Holloway,2012,,179.07,182.245,196.85,240.03,88.9,328.93,71.12,311.15,84.821704,8.5,12.0,11.0,3.42,0,1,-2.1645271083316526,-2.184662454287524,-1.2685889183386307,-1.7935887309741634,-0.03583515119533677,-2.1865576414504377,-0.5531356586615733,-2.348843753893498,-1.1296866774562395,0.5226788805277955,0.5111195532887332,-0.6123694168484509,1.031004637605283
211,William Buford,2012,,193.04,195.58,207.01,259.08,82.55,341.63,69.85,328.93,97.52228,11.3,8.0,11.4,3.43,0,1,-0.48997049493454065,-0.5794323334023352,-0.2531678457560799,-0.2607167220801117,-0.788956011682537,-0.9313385645795924,-0.7289015686357765,-0.732170960941759,0.006869901954851058,1.655528030777887,-0.5830784137931515,0.15399564959381448,1.1148011157756879
212,C.J. McCollum,2013,10.0,188.595,191.135,198.755,245.11,97.79,342.9,81.28,326.39,89.357624,8.6,13.0,11.02,3.32,1,1,-1.0227839628336208,-1.1145090403640672,-1.0781974672294021,-1.3848228619357483,1.0185340534867422,-0.8058166568925096,0.8529916211320397,-0.9631242170777232,-0.7237736133808496,0.563137778751013,0.7846690450592044,-0.5740511635263384,0.19303985590125422
213,Michael Carter-Williams,2013,11.0,194.945,197.485,201.29500000000002,256.54,104.14,360.68,80.01,336.55,83.460928,4.4,8.0,10.68,3.22,1,0,-0.2616218658349343,-0.35011374470445106,-0.8243421990837624,-0.46509965659931585,1.7716549139739408,0.9514900507266781,0.6772257111578386,-0.03931119253387164,-1.2514605966788566,-1.1361359466241236,-0.5830784137931515,-1.2254614700022632,-0.6449249258027709
214,Steven Adams,2013,12.0,210.185,213.36,224.79,278.13,83.82000000000001,361.95,72.39,350.52,115.66596,6.7,16.0,11.85,3.4,1,0,1.5651671669619163,1.5608744944445823,1.5238190312633846,1.2721552868139423,-0.638331839585096,1.077011958413761,-0.3773697486873722,1.2309317162139184,1.6305221582564096,-0.20558128749012014,1.605317520370618,1.0161563493413608,0.8634116812644773
215,Kelly Olynyk,2013,13.0,210.185,213.36,207.645,274.32,74.93,349.25,62.230000000000004,336.55,106.140528,6.7,5.0,11.42,3.59,1,0,1.5651671669619163,1.5608744944445823,-0.18970402871966857,0.9655808850351315,-1.692701044267175,-0.17820711845708417,-1.7834970284809852,-0.03931119253387164,0.7781047236980919,-0.20558128749012014,-1.4037268891045651,0.1923139029159269,2.4555447665021304
216,Shabazz Muhammad,2013,14.0,194.945,198.755,210.82,265.43,93.98,359.41,74.93,340.36,100.697424,9.0,10.0,10.99,3.32,1,0,-0.2616218658349343,-0.1972346855725306,0.12761505646237692,0.25024061421790783,0.5666615371944225,0.8259681430395953,-0.025837928738967956,0.30711869167007205,0.291009046807624,0.7249733716438833,-0.03597943025220917,-0.631528543509507,0.19303985590125422
217,Dennis Schroeder,2013,17.0,185.42000000000002,187.96,202.565,248.92000000000002,86.36,335.28000000000003,76.2,325.12,74.84268,4.1,1.0,11.09,3.21,1,0,-1.4033650113329625,-1.4967066881938718,-0.6974145650109453,-1.0782484601569375,-0.3370834953902172,-1.558948103015012,0.14992798123523318,-1.0786008451457028,-2.022695418422096,-1.2575126412937765,-2.49792485618645,-0.43993727689894163,-0.7287214039731758
218,Shane Larkin,2013,18.0,178.435,181.61,179.705,227.33,111.76,339.09000000000003,87.63,314.96,77.564232,3.8,12.0,10.64,3.08,1,0,-2.24064331803152,-2.2611019838534845,-2.982111978321684,-2.815503403570198,2.6753999465585805,-1.182382379953758,1.7318211710030473,-2.0024138696895544,-1.7791475799768621,-1.378889335963429,0.5111195532887332,-1.302097976646488,-1.8180756201884114
219,Victor Oladipo,2013,2.0,191.135,193.675,206.375,255.27,106.68,361.95,83.82000000000001,339.09000000000003,96.615096,6.6,15.0,10.69,3.25,1,1,-0.7183191240341469,-0.8087509221002194,-0.31663166279248844,-0.5672911238589202,2.072903258168821,1.077011958413761,1.204523441080444,0.19164206360209254,-0.07431271086022694,-0.2460401857133379,1.3317680286001468,-1.206302343341207,-0.3935354912915642
220,Tony Snell,2013,20.0,198.12,201.29500000000002,212.09,267.97,92.71000000000001,360.68,76.2,344.17,89.811216,4.9,7.0,10.36,3.25,1,0,0.11895918266441066,0.1085234326913172,0.25454269053519685,0.4546235487371166,0.416037365096983,0.9514900507266781,0.14992798123523318,0.6535485758740157,-0.6831823069733106,-0.9338414555080359,-0.8566279055636228,-1.8385535231560755,-0.3935354912915642
221,Gorgui Dieng,2013,21.0,207.645,210.185,222.25,283.21,88.9,351.79,74.93,337.82,104.32616,5.4,10.0,11.254999999999999,3.28,1,0,1.2607023281624423,1.1786768466147741,1.2699637631177476,1.6809211558523551,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.6157394980679359,-0.7315469643919481,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
222,Mason Plumlee,2013,22.0,211.455,214.63,210.82,274.32,91.44,365.76,77.47,351.79,107.954896,6.2,14.0,10.89,3.29,1,0,1.717399586361655,1.7137535535765027,0.12761505646237692,0.9655808850351315,0.26541319299954197,1.453577681475015,0.3256938912094343,1.346408344281903,0.9404699493282479,-0.4078757786062079,1.0582185368296755,-0.8231198101200726,-0.0583495786099526
223,Solomon Hill,2013,23.0,196.85,200.66,205.74,261.62,95.25,356.87,74.93,336.55,102.511792,7.6,14.0,10.77,3.19,1,0,-0.033273236735328005,0.032083903125353544,-0.380095479828897,-0.056333787560902966,0.7172857092918619,0.574924327665424,-0.025837928738967956,-0.03931119253387164,0.45337427243778,0.15854879651883755,1.0582185368296755,-1.053029330052754,-0.8963143603139815
224,Tim Hardaway Jr,2013,24.0,194.31,198.755,200.66,256.54,95.25,351.79,80.01,336.55,90.264808,6.1,16.0,10.68,3.25,1,0,-0.33773807553480195,-0.1972346855725306,-0.8878060161201737,-0.46509965659931585,0.7172857092918619,0.0728366969170871,0.6772257111578386,-0.03931119253387164,-0.6425910005657716,-0.4483346768294256,1.605317520370618,-1.2254614700022632,-0.3935354912915642
225,Reggie Bullock,2013,25.0,197.485,200.66,205.105,259.08,92.71000000000001,351.79,78.74,337.82,90.7184,7.0,11.0,11.33,3.31,1,0,0.042842972964543036,0.032083903125353544,-0.4435592968653084,-0.2607167220801117,0.416037365096983,0.0728366969170871,0.5014598011836354,0.07616543553410786,-0.6019996941582326,-0.08420459282046758,0.23757006151826202,0.019881762966417613,0.10924337773085319
226,Andre Roberson,2013,26.0,198.755,200.66,210.82,265.43,92.71000000000001,358.14,76.2,341.63,93.439952,7.1,10.0,11.36,3.34,1,0,0.19507539236427832,0.032083903125353544,0.12761505646237692,0.25024061421790783,0.416037365096983,0.7004462353525068,0.14992798123523318,0.42259531973805153,-0.35845185571299865,-0.04374569459725018,-0.03597943025220917,0.07735914294958623,0.36063281224206
227,Rudy Gobert,2013,27.0,214.63,218.44,234.95000000000002,292.1,73.66,365.76,63.5,355.6,107.954896,4.4,7.0,12.85,3.57,1,0,2.0979806348609964,2.1723907309722708,2.539240103845938,2.3962614266695836,-1.843325216364616,1.453577681475015,-1.6077311185067842,1.6928382284858468,0.9404699493282479,-1.1361359466241236,-0.8566279055636228,2.9320690154470226,2.2879518101613248
228,Archie Goodwin,2013,29.0,192.405,196.215,207.01,259.08,91.44,350.52,76.2,335.28000000000003,85.728888,4.6,1.0,10.75,3.27,1,0,-0.5660867046344082,-0.502992803836375,-0.2531678457560799,-0.2607167220801117,0.26541319299954197,-0.05268521077000135,0.14992798123523318,-0.15478782060185114,-1.0485040646411616,-1.0552181501776887,-2.49792485618645,-1.0913475833748663,-0.2259425349507584
229,Otto Porter,2013,3.0,201.93,204.47,217.17000000000002,267.97,91.44,359.41,68.58,336.55,89.811216,6.7,9.0,11.25,3.4,1,1,0.5756564408636233,0.4907210805211218,0.7622532268264736,0.4546235487371166,0.26541319299954197,0.8259681430395953,-0.9046674786099776,-0.03931119253387164,-0.6831823069733106,-0.20558128749012014,-0.30952892202268034,-0.13339125032203547,0.8634116812644773
230,Allen Crabbe,2013,31.0,196.215,198.755,211.455,262.89,91.44,354.33,77.47,340.36,89.357624,4.7,10.0,10.67,3.32,1,0,-0.10938944643519564,-0.1972346855725306,0.1910788734987883,0.04585767969869911,0.26541319299954197,0.32388051229125275,0.3256938912094343,0.30711869167007205,-0.7237736133808496,-1.014759251954471,-0.03597943025220917,-1.2446205966633195,0.19303985590125422
231,Carrick Felix,2013,33.0,194.945,198.755,206.375,262.89,97.79,360.68,81.28,344.17,92.079176,3.3,15.0,11.16,3.25,1,0,-0.2616218658349343,-0.1972346855725306,-0.31663166279248844,0.04585767969869911,1.0185340534867422,0.9514900507266781,0.8529916211320397,0.6535485758740157,-0.48022577493561563,-1.5811838270795169,1.3317680286001468,-0.30582339027154476,-0.3935354912915642
232,Isaiah Canaan,2013,34.0,180.34,182.88,194.31,240.03,102.87,342.9,83.82000000000001,323.85,85.275296,5.9,16.0,10.98,3.22,1,0,-2.0122946889319135,-2.108222924721564,-1.5224441864842677,-1.7935887309741634,1.6210307418765015,-0.8058166568925096,1.204523441080444,-1.194077473213682,-1.0890953710487006,-0.5292524732758604,1.605317520370618,-0.6506876701705633,-0.6449249258027709
233,Glen Rice,2013,35.0,194.31,197.485,206.375,257.81,102.87,360.68,83.82000000000001,341.63,95.707912,8.5,10.0,10.99,3.25,1,0,-0.33773807553480195,-0.35011374470445106,-0.31663166279248844,-0.3629081893397138,1.6210307418765015,0.9514900507266781,1.204523441080444,0.42259531973805153,-0.15549532367530491,0.5226788805277955,-0.03597943025220917,-0.631528543509507,-0.3935354912915642
234,Ray McCallum,2013,36.0,183.51500000000001,187.325,191.135,245.11,101.6,346.71,77.47,322.58,86.636072,7.3,5.0,10.82,3.25,1,0,-1.6317136404325687,-1.5731462177598354,-1.839763271666316,-1.3848228619357483,1.4704065697790605,-0.42925093383125545,0.3256938912094343,-1.309554101281667,-0.9673214518260835,0.03717210184918498,-1.4037268891045651,-0.9572336967474695,-0.3935354912915642
235,Tony Mitchell,2013,37.0,201.93,205.105,219.71,270.51,96.52,367.03000000000003,85.09,355.6,107.047712,5.6,13.0,11.82,3.52,1,0,0.5756564408636233,0.5671606100870821,1.0161084949721106,0.6590064832563207,0.8679098813893011,1.5790995891621036,1.380289351054645,1.6928382284858468,0.8592873365131699,-0.6506291679455134,0.7846690450592044,0.9586789693581923,1.868969419309312
236,Nate Wolters,2013,38.0,191.77,194.945,192.405,248.92000000000002,88.9,351.79,74.93,337.82,88.904032,5.5,8.0,11.254999999999999,3.28,1,0,-0.6422029143342759,-0.6558718629682988,-1.712835637593496,-1.0782484601569375,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-0.7643649197883886,-0.6910880661687308,-0.5830784137931515,-0.12381168699150906,-0.14214605678035735
237,Jeff Withey,2013,39.0,210.185,214.63,218.44,280.67,73.66,354.33,67.31,347.98,100.697424,8.7,10.0,12.49,3.47,1,0,1.5651671669619163,1.7137535535765027,0.8891808608992907,1.476538221333151,-1.843325216364616,0.32388051229125275,-1.0804333885841788,0.9999784600779594,0.291009046807624,0.6035966769742304,-0.03597943025220917,2.2423404556489857,1.4499870284572995
238,Cody Zeller,2013,4.0,210.185,213.995,210.185,269.24,95.25,364.49,90.17,359.41,104.32616,4.8,17.0,10.82,3.15,1,1,1.5651671669619163,1.6373140240105424,0.0641512394259684,0.5568150159967187,0.7172857092918619,1.3280557737879322,2.0833529909514517,2.0392681126897902,0.6157394980679359,-0.9743003537312537,1.878867012141089,-0.9572336967474695,-1.231500272995593
239,Grant Jerrett,2013,40.0,205.105,208.915,218.44,276.86,86.36,363.22,72.39,349.25,105.233344,10.1,2.0,11.85,3.51,1,0,0.9562374893629648,1.0257977874828503,0.8891808608992907,1.1699638195543403,-0.3370834953902172,1.2025338661008493,-0.3773697486873722,1.1154550881459389,0.6969221108830139,1.170021252099276,-2.2243753644159785,1.0161563493413608,1.7851729411389072
240,Jamaal Franklin,2013,41.0,193.04,196.215,211.455,262.89,88.9,351.79,74.93,337.82,86.636072,8.3,10.0,11.254999999999999,3.28,1,0,-0.48997049493454065,-0.502992803836375,0.1910788734987883,0.04585767969869911,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-0.9673214518260835,0.4417610840813608,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
241,Pierre Jackson,2013,42.0,176.53,179.07,177.8,228.6,88.9,351.79,74.93,337.82,79.83219199999999,4.5,10.0,11.254999999999999,3.28,1,0,-2.4689919471311264,-2.566860102117332,-3.172503429430912,-2.7133119363105958,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.5761910479391685,-1.0956770484009062,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
242,Ricky Ledo,2013,43.0,194.945,198.12,201.29500000000002,260.35,85.09,345.44,68.58,328.93,89.357624,10.3,4.0,10.72,3.32,1,0,-0.2616218658349343,-0.27367421513849083,-0.8243421990837624,-0.15852525482050506,-0.4877076674876566,-0.5547728415183383,-0.9046674786099776,-0.732170960941759,-0.7237736133808496,1.2509390485457117,-1.6772763808750364,-1.148824963358035,0.19303985590125422
243,Mike Muscala,2013,44.0,208.915,212.09,215.9,274.32,85.09,359.41,71.12,345.44,104.32616,6.8,5.0,11.76,3.44,1,0,1.4129347475621774,1.4079954353126583,0.6353255927536537,0.9655808850351315,-0.4877076674876566,0.8259681430395953,-0.5531356586615733,0.7690252039419953,0.6157394980679359,-0.16512238926690273,-1.4037268891045651,0.8437242093918516,1.198597593946089
244,Erick Green,2013,46.0,186.69,190.5,197.485,248.92000000000002,88.9,351.79,74.93,337.82,80.739376,4.4,5.0,11.254999999999999,3.28,1,0,-1.2511325919332272,-1.1909485699300273,-1.2051251013022193,-1.0782484601569375,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,-1.4950084351240904,-1.1361359466241236,-1.4037268891045651,-0.12381168699150906,-0.14214605678035735
245,Ryan Kelly,2013,48.0,207.645,212.725,212.09,279.4,88.9,351.79,74.93,337.82,103.418976,14.8,10.0,11.254999999999999,3.28,1,0,1.2607023281624423,1.4844349648786186,0.25454269053519685,1.3743467540735443,-0.03583515119533677,0.0728366969170871,-0.025837928738967956,0.07616543553410786,0.5345568852528579,3.071589468590501,-0.03597943025220917,-0.12381168699150906,-0.14214605678035735
